emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
PNBN,2022,Q2,37.72,44.8,0.89,1895.81,1313481000000.0,0.45,1.99,445031000000.0,18.48,5.2,15.5,3.0,117.76315789473684
PNBN,2022,Q1,27.16,27.98,0.4,1895.93,990118000000.0,0.32,1.43,-511061000000.0,-21.22,5.2,15.5,3.0,-1.935483870967742
PNBN,2021,Q4,-8.06,-95.53,0.41,1886.68,-264973000000.0,-0.09,-0.43,2423737000000.0,100.62,3.7,17.9,3.0,4.72972972972973
PNBN,2021,Q3,35.28,21.12,0.4,1858.05,1209380000000.0,0.43,1.9,-16302836000000.0,-676.81,3.7,17.9,3.0,-4.516129032258064
PNBN,2021,Q2,33.76,23.1,0.43,1819.41,1185036000000.0,0.4,1.86,12374124000000.0,513.71,3.7,17.9,3.0,-28.240740740740737
PNBN,2021,Q1,24.69,43.74,0.61,1778.52,916399000000.0,0.29,1.39,4222757000000.0,175.31,3.7,17.9,3.0,1.4084507042253522
PNBN,2020,Q4,32.8,32.47,0.58,1835.93,1122481000000.0,0.36,1.79,24770604000000.0,1028.35,-2.2,18.4,3.0,42.0
PNBN,2020,Q3,42.08,17.59,0.43,1724.18,1376096000000.0,0.47,2.44,6027287000000.0,250.22,-2.2,18.4,3.0,-7.975460122699387
PNBN,2020,Q2,25.55,31.9,0.48,1688.79,856695000000.0,0.29,1.51,-1188039000000.0,-49.32,-2.2,18.4,3.0,18.115942028985508
PNBN,2020,Q1,28.41,24.29,0.42,1634.01,1052595000000.0,0.33,1.74,-2065688000000.0,-85.76,-2.2,18.4,3.0,-48.31460674157304
PNBN,2019,Q4,38.62,34.57,0.78,1717.67,1239490000000.0,0.44,2.25,3830222000000.0,159.01,5.1,17.5,3.5,0.0
PNBN,2019,Q3,32.88,40.6,0.8,1664.65,1174892000000.0,0.37,1.98,-1150709000000.0,-47.77,5.1,17.5,3.5,2.6923076923076925
PNBN,2019,Q2,32.9,39.51,0.8,1632.36,1169633000000.0,0.37,2.02,1104875000000.0,45.87,5.1,17.5,3.5,-9.722222222222223
PNBN,2019,Q1,33.3,43.24,0.9,1598.69,1167197000000.0,0.38,2.08,-3014084000000.0,-125.13,5.1,17.5,3.5,25.76419213973799
PNBN,2018,Q4,41.62,27.51,0.73,1567.03,1704383000000.0,0.48,2.66,3160606000000.0,131.21,5.3,15.6,3.5,11.707317073170733
PNBN,2018,Q3,34.49,28.41,0.65,1497.2,1194550100344.0,0.41,2.3,-7241563000000.0,-300.63,5.3,15.6,3.5,19.883040935672515
PNBN,2018,Q2,25.4,33.46,0.58,1463.32,785063899656.0,0.3,1.74,-233724000000.0,-9.7,5.3,15.6,3.5,-19.339622641509436
PNBN,2018,Q1,27.7,38.63,0.74,1438.03,993347000000.0,0.31,1.93,-6974215000000.0,-289.53,5.3,15.6,3.5,-7.017543859649122
PNBN,2017,Q4,13.07,87.22,0.81,1410.76,0.0,0.15,0.93,-892269000000.0,-37.04,5.1,17.1,4.0,0.8849557522123894
PNBN,2017,Q3,31.46,36.24,0.82,1398.69,0.0,0.36,2.25,-6351662000000.0,-263.69,5.1,17.1,4.0,15.306122448979592
PNBN,2017,Q2,25.53,38.19,0.71,1369.35,0.0,0.29,1.86,5848783000000.0,242.81,5.1,17.1,4.0,8.287292817679557
PNBN,2017,Q1,30.09,30.08,0.67,1343.55,0.0,0.35,2.24,-5787789000000.0,-240.28,5.1,17.1,4.0,20.666666666666668
PNBN,2016,Q4,28.91,25.94,0.57,1312.49,0.0,0.35,2.2,-2364065000000.0,-98.14,5.1,21.4,4.0,-10.179640718562874
PNBN,2016,Q3,25.31,32.6,0.65,1276.66,0.0,0.31,1.98,1369291000000.0,56.85,5.1,21.4,4.0,8.441558441558442
PNBN,2016,Q2,21.79,35.34,0.63,1226.14,0.0,0.27,1.78,-3400965000000.0,-141.19,5.1,21.4,4.0,10.0
PNBN,2016,Q1,23.84,29.36,0.58,1201.8,0.0,0.31,1.98,4740604000000.0,196.81,5.1,21.4,4.0,-14.634146341463413
PNBN,2015,Q4,10.77,76.14,0.7,1177.0,0.0,0.14,0.91,-979542000000.0,-40.67,5.2,17.1,4.0,-4.651162790697675
PNBN,2015,Q3,6.64,133.28,0.76,1168.01,0.0,0.09,0.57,-311998000000.0,-12.95,5.2,17.1,4.0,-21.100917431192663
PNBN,2015,Q2,16.6,66.27,1.2,917.38,0.0,0.23,1.81,-2812372000000.0,-116.76,5.2,17.1,4.0,-22.142857142857142
PNBN,2015,Q1,24.41,58.38,1.59,896.42,0.0,0.35,2.72,9408873000000.0,390.61,5.2,17.1,4.0,20.171673819742487
PNBS,2024,Q3,0.24,220.83,0.71,74.61,14636942000.0,0.06,0.32,493184991000.0,12.71,5.0,17.1,2.5,6.0
PNBS,2024,Q2,1.25,40.0,0.68,74.07,54277593000.0,0.29,1.68,-224826703000.0,-5.79,5.0,17.1,2.5,0.0
PNBS,2024,Q1,0.92,54.35,0.69,72.55,37878910000.0,0.21,1.26,-1183742819000.0,-30.5,5.0,17.1,2.5,-7.4074074074074066
PNBS,2023,Q4,0.75,72.0,0.75,71.84,44435341000.0,0.17,1.05,1392286629000.0,35.87,4.9,17.5,3.0,-6.896551724137931
PNBS,2023,Q3,1.99,29.15,0.82,70.41,64907774000.0,0.5,2.82,-67688089000.0,-1.74,4.9,17.5,3.0,0.0
PNBS,2023,Q2,2.01,28.86,0.85,68.48,64434737000.0,0.51,2.94,-1247139008000.0,-32.13,4.9,17.5,3.0,-1.694915254237288
PNBS,2023,Q1,1.55,38.06,0.9,65.41,81658457000.0,0.36,2.37,861514205000.0,22.2,4.9,17.5,3.0,-6.349206349206349
PNBS,2022,Q4,2.1,30.0,0.98,64.55,47291805000.0,0.55,3.25,2837620000.0,0.07,5.2,15.5,3.0,-17.105263157894736
PNBS,2022,Q3,1.47,51.7,1.24,61.1,74765143000.0,0.4,2.4,643332778000.0,16.57,5.2,15.5,3.0,8.571428571428571
PNBS,2022,Q2,1.96,35.71,1.17,60.02,99423980000.0,0.58,3.27,113978814000.0,2.94,5.2,15.5,3.0,9.375
PNBS,2022,Q1,0.92,69.57,1.06,60.16,47610091000.0,0.25,1.53,-1192266934000.0,-30.72,5.2,15.5,3.0,-24.705882352941178
PNBS,2021,Q4,-21.14,-4.02,1.43,59.31,-811943733000.0,-5.69,-35.65,1319255354000.0,33.99,3.7,17.9,3.0,-10.526315789473683
PNBS,2021,Q3,0.0,0.0,1.09,80.37,2634868000.0,0.0,0.01,-264401302000.0,-6.81,3.7,17.9,3.0,-38.70967741935484
PNBS,2021,Q2,0.01,15300.0,1.9,80.38,3584103000.0,0.0,0.01,414338829000.0,10.68,3.7,17.9,3.0,93.75
PNBS,2021,Q1,0.05,1600.0,1.0,80.09,4994433000.0,0.02,0.07,-880210268000.0,-22.68,3.7,17.9,3.0,-3.614457831325301
PNBS,2020,Q4,-0.0,0.0,1.03,80.27,15068774000.0,-0.0,-0.0,-1682046694000.0,-43.34,-2.2,18.4,3.0,66.0
PNBS,2020,Q3,-0.06,-833.33,0.73,68.26,1426560000.0,-0.01,-0.08,-13826598000.0,-0.58,-2.2,18.4,3.0,0.0
PNBS,2020,Q2,-0.16,-312.5,0.71,70.78,-681132000.0,-0.04,-0.22,102043524000.0,4.26,-2.2,18.4,3.0,0.0
PNBS,2020,Q1,0.22,227.27,0.71,70.92,7966364000.0,0.05,0.31,-444648293000.0,-18.56,-2.2,18.4,3.0,0.0
PNBS,2019,Q4,0.21,238.1,0.71,70.73,14136790000.0,0.04,0.29,544850193000.0,22.74,5.1,17.5,3.5,-1.9607843137254901
PNBS,2019,Q3,0.13,384.62,0.71,70.01,5260567000.0,0.03,0.19,-88727571000.0,-3.7,5.1,17.5,3.5,-13.559322033898304
PNBS,2019,Q2,-0.0,0.0,0.84,69.86,2429147000.0,-0.0,-0.0,136969697000.0,5.72,5.1,17.5,3.5,-10.606060606060606
PNBS,2019,Q1,0.22,300.0,0.94,69.86,7068575000.0,0.06,0.31,-724705632000.0,-30.25,5.1,17.5,3.5,32.0
PNBS,2018,Q4,0.38,131.58,0.72,69.64,-5086064000.0,0.1,0.54,74493070000.0,3.11,5.3,15.6,3.5,-25.37313432835821
PNBS,2018,Q3,0.16,418.75,0.97,69.17,-331854656.0,0.05,0.22,-1150706103000.0,-48.03,5.3,15.6,3.5,-9.45945945945946
PNBS,2018,Q2,0.17,429.41,1.06,69.18,15119838656.0,0.05,0.24,-110197863000.0,-4.6,5.3,15.6,3.5,-20.43010752688172
PNBS,2018,Q1,0.39,238.46,0.59,156.31,7368009000.0,0.05,0.25,-691284179000.0,-67.8,5.3,15.6,3.5,43.07692307692308
PNBS,2017,Q4,-96.51,-0.67,2.42,26.89,0.0,-11.4,-358.84,490457340000.0,48.11,5.1,17.1,4.0,-35.0
PNBS,2017,Q3,0.01,10000.0,0.83,121.21,0.0,0.0,0.01,-256940065000.0,-25.2,5.1,17.1,4.0,-29.577464788732392
PNBS,2017,Q2,0.22,636.36,1.16,121.11,0.0,0.02,0.18,-278276714000.0,-27.29,5.1,17.1,4.0,25.663716814159294
PNBS,2017,Q1,1.25,90.4,0.94,120.73,0.0,0.14,1.04,265121320000.0,26.0,5.1,17.1,4.0,-5.833333333333333
PNBS,2016,Q4,0.22,545.45,1.0,119.76,0.0,0.02,0.18,-558684260000.0,-56.32,5.1,21.4,4.0,-38.46153846153847
PNBS,2016,Q3,0.76,261.84,1.67,118.96,0.0,0.09,0.64,568119612000.0,57.39,5.1,21.4,4.0,-7.142857142857142
PNBS,2016,Q2,0.72,291.67,1.78,118.13,0.0,0.09,0.61,198276116000.0,20.08,5.1,21.4,4.0,-2.7777777777777777
PNBS,2016,Q1,0.27,807.41,1.86,117.42,0.0,0.04,0.23,14164840000.0,1.43,5.1,21.4,4.0,-13.600000000000001
PNBS,2015,Q4,1.19,210.08,2.14,117.04,0.0,0.16,1.02,74332698000.0,7.53,5.2,17.1,4.0,10.13215859030837
PNBS,2015,Q3,1.28,175.0,1.93,115.78,0.0,0.18,1.1,14525973000.0,1.47,5.2,17.1,4.0,-14.339622641509434
PNBS,2015,Q2,1.1,240.91,2.36,112.5,0.0,0.16,0.97,-442670988000.0,-44.94,5.2,17.1,4.0,14.224137931034484
PNBS,2015,Q1,1.88,123.94,2.1,111.07,0.0,0.29,1.69,87186824000.0,8.86,5.2,17.1,4.0,28.888888888888886
SDRA,2024,Q3,8.51,54.76,0.5,934.25,202294000000.0,0.22,0.91,-60695000000.0,-4.13,5.0,17.1,2.5,0.43103448275862066
SDRA,2024,Q2,12.1,38.35,0.5,924.79,256109000000.0,0.29,1.31,576185000000.0,39.22,5.0,17.1,2.5,-12.002882664188581
SDRA,2024,Q1,17.64,31.18,0.44,1236.04,249483000000.0,0.26,1.43,-1131374000000.0,-132.04,5.0,17.1,2.5,-6.6743362831858475
SDRA,2023,Q4,19.93,28.35,0.47,1198.97,259597000000.0,0.31,1.66,-44130000000.0,-5.15,4.9,17.5,3.0,-6.6115702479338845
SDRA,2023,Q3,17.89,33.82,0.5,1198.07,228055000000.0,0.28,1.49,-30813000000.0,-3.6,4.9,17.5,3.0,4.310344827586207
SDRA,2023,Q2,20.37,28.96,0.5,1182.12,259233000000.0,0.33,1.72,1167322000000.0,136.24,4.9,17.5,3.0,-1.694915254237288
SDRA,2023,Q1,23.25,25.59,0.51,1159.83,301999000000.0,0.39,2.0,-1410118000000.0,-164.58,4.9,17.5,3.0,2.608695652173913
SDRA,2022,Q4,27.55,20.69,0.49,1159.02,235215000000.0,0.46,2.38,1429512000000.0,166.84,5.2,15.5,3.0,-2.5423728813559325
SDRA,2022,Q3,22.16,26.17,0.51,1128.86,286074000000.0,0.39,1.96,-1429145000000.0,-166.8,5.2,15.5,3.0,1.7241379310344827
SDRA,2022,Q2,24.64,23.34,0.52,1108.5,314022000000.0,0.44,2.22,-2614637000000.0,-305.15,5.2,15.5,3.0,0.8695652173913043
SDRA,2022,Q1,26.09,21.85,0.53,1085.62,415360000000.0,0.49,2.4,2475492000000.0,288.92,5.2,15.5,3.0,1.7699115044247788
SDRA,2021,Q4,21.45,26.34,0.52,1080.41,269766000000.0,0.42,1.99,676299000000.0,78.93,3.7,17.9,3.0,-14.393939393939394
SDRA,2021,Q3,19.77,33.38,0.49,1339.83,198604000000.0,0.32,1.48,-180895000000.0,-27.49,3.7,17.9,3.0,-3.278280111962719
SDRA,2021,Q2,22.86,29.53,0.59,1143.01,224754000000.0,0.37,2.0,862072000000.0,131.0,3.7,17.9,3.0,-4.166900735913708
SDRA,2021,Q1,25.04,28.35,0.63,1119.3,286872000000.0,0.41,2.24,1658695000000.0,252.05,3.7,17.9,3.0,-2.7028504277008123
SDRA,2020,Q4,17.85,41.46,0.67,1104.86,207180000000.0,0.31,1.62,-1061645000000.0,-161.32,-2.2,18.4,3.0,-8.641266353740127
SDRA,2020,Q3,25.57,31.68,0.75,1085.66,229428000000.0,0.43,2.36,-334525000000.0,-50.83,-2.2,18.4,3.0,13.286851744473818
SDRA,2020,Q2,17.96,39.81,0.67,1059.68,177742000000.0,0.33,1.69,-598790000000.0,-90.99,-2.2,18.4,3.0,-8.333225300439475
SDRA,2020,Q1,20.06,38.88,0.74,1054.52,190299000000.0,0.35,1.9,-2912964000000.0,-442.64,-2.2,18.4,3.0,-6.024463341536517
SDRA,2019,Q4,11.85,70.04,0.79,1053.89,119067000000.0,0.21,1.12,-1871463000000.0,-284.38,5.1,17.5,3.5,-2.353081132524384
SDRA,2019,Q3,18.52,45.9,0.82,1041.25,181502000000.0,0.31,1.78,1265753000000.0,192.34,5.1,17.5,3.5,0.0
SDRA,2019,Q2,23.33,36.43,0.83,1022.64,236384000000.0,0.41,2.28,-864259000000.0,-131.33,5.1,17.5,3.5,0.0
SDRA,2019,Q1,22.24,37.77,0.84,1002.65,207725000000.0,0.46,2.22,1114378000000.0,169.33,5.1,17.5,3.5,-1.1628590577196658
SDRA,2018,Q4,21.8,39.45,0.88,974.79,212490000000.0,0.49,2.24,-908723000000.0,-135.23,5.3,15.6,3.5,-4.444694118307954
SDRA,2018,Q3,13.77,65.36,0.95,952.24,173232100344.0,0.32,1.45,-1145402000000.0,-170.45,5.3,15.6,3.5,19.999730352833307
SDRA,2018,Q2,21.94,34.18,0.8,938.46,212477899656.0,0.53,2.34,-2026910000000.0,-301.63,5.3,15.6,3.5,-1.314546494764432
SDRA,2018,Q1,22.55,36.36,0.88,931.28,198881000000.0,0.54,2.42,44275000000.0,6.59,5.3,15.6,3.5,-14.607571350663509
SDRA,2017,Q4,17.53,50.77,0.98,908.79,0.0,0.44,1.93,-942720000000.0,-140.29,5.1,17.1,4.0,14.103478227050568
SDRA,2017,Q3,14.66,53.21,0.87,893.22,0.0,0.37,1.64,625857000000.0,93.13,5.1,17.1,4.0,-19.587811565044248
SDRA,2017,Q2,14.99,72.38,1.23,879.16,0.0,0.32,1.71,-425507000000.0,-81.65,5.1,17.1,4.0,-3.2447752763656976
SDRA,2017,Q1,27.68,37.61,1.19,875.43,0.0,0.59,3.16,1258517000000.0,241.5,5.1,17.1,4.0,-8.69541193155654
SDRA,2016,Q4,13.64,83.58,1.35,846.59,0.0,0.31,1.61,-656096000000.0,-125.9,5.1,21.4,4.0,0.0
SDRA,2016,Q3,19.33,58.98,1.37,834.29,0.0,0.47,2.32,6159000000.0,1.18,5.1,21.4,4.0,5.504221684593024
SDRA,2016,Q2,16.84,53.56,1.11,814.88,0.0,0.42,2.07,-1627061000000.0,-312.22,5.1,21.4,4.0,-9.16624745161375
SDRA,2016,Q1,9.64,123.34,1.48,805.96,0.0,0.24,1.2,1312118000000.0,251.78,5.1,21.4,4.0,9.090646512299603
SDRA,2015,Q4,7.99,136.3,1.37,793.64,0.0,0.21,1.01,2212736000000.0,424.6,5.2,17.1,4.0,-7.562987816274042
SDRA,2015,Q3,9.3,126.77,1.51,781.05,0.0,0.25,1.19,549879000000.0,105.52,5.2,17.1,4.0,-0.41830992156687197
SDRA,2015,Q2,14.24,83.15,1.52,777.13,0.0,0.41,1.83,-1703234000000.0,-326.83,5.2,17.1,4.0,3.9130274621037713
SDRA,2015,Q1,19.36,58.88,1.48,771.51,0.0,0.56,2.51,-304648000000.0,-58.46,5.2,17.1,4.0,0.0
